Listing_ID,Source,Locality,Sub_Region,Locality_Tier,Society_Name,Rent,BHK,Bathroom,Floor,Total Floors,Carpet_Area_SqFt,Furnishing,Tenant_Type,Property_Type,Property_Age_Category,Property_Age_Years,Posted_Date,Rent_Per_SqFt,Rent_Annual,Rent_Band,Area_Band,Rate_Quality_Flag,Absolute_Price_Flag,Rate_Ceiling_Flag,Data_Quality_Flag
LST-374,99acres,Vile Parle East,Western Line,Mid Suburb,VISHAL SUSHEEL,130000.00,3,3,5,6,1050,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-05-23,123.81,1560000,Luxury,Large,Normal,Normal,Normal,Pass
LST-375,99acres,Vile Parle East,Western Line,Mid Suburb,Manek CHS,150000.00,3,3,5,6,1200,Furnished,Family Only,Apartment,Unknown,,2026-06-19,125.00,1800000,Luxury,Large,Normal,Normal,Normal,Pass
LST-376,99acres,Vile Parle West,Western Line,Mid Suburb,Insignia,50000.00,1,1,2,5,450,Furnished,Family Only,Apartment,Unknown,,2026-06-24,111.11,600000,Mid,Compact,Normal,Normal,Normal,Pass
LST-377,99acres,Vile Parle West,Western Line,Mid Suburb,Majithia Apartments,70000.00,1,1,3,7,500,Furnished,All,Apartment,10+ Years,10,2026-05-08,140.00,840000,Premium,Compact,Normal,Normal,Normal,Pass
LST-378,99acres,Vile Parle West,Western Line,Mid Suburb,Narendra,25000.00,1,1,0,2,150,Unfurnished,All,Apartment,10+ Years,10,2026-06-16,166.67,300000,Budget,Compact,Normal,Normal,Normal,Pass
LST-379,99acres,Vile Parle West,Western Line,Mid Suburb,A3 ASHIRWAD SOCIETY,25000.00,1,1,1,7,225,Unfurnished,All,Apartment,10+ Years,10,2026-05-16,111.11,300000,Budget,Compact,Normal,Normal,Normal,Pass
LST-380,magicbricks,Vile Parle West,Western Line,Mid Suburb,Sai Jyote Apartment,65000.00,1,2,2,7,500,Furnished,All,Apartment,20+ Years,20,2026-06-14,130.00,780000,Premium,Compact,Normal,Normal,Normal,Pass
LST-381,99acres,Vile Parle West,Western Line,Mid Suburb,Jyoti sadan,135000.00,2,2,2,5,600,Furnished,All,Apartment,5-10 Years,7.5,2026-06-18,225.00,1620000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-382,99acres,Vile Parle West,Western Line,Mid Suburb,DLH Legacy,275000.00,2,3,1,17,800,Furnished,All,Apartment,1-5 Years,3,2026-05-01,343.75,3300000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-383,99acres,Vile Parle West,Western Line,Mid Suburb,Gokul Divine CHS,120000.00,2,2,6,7,700,Furnished,All,Apartment,Unknown,,2026-05-08,171.43,1440000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-384,99acres,Vile Parle West,Western Line,Mid Suburb,Mahesh Sadan,95000.00,2,2,6,10,700,Furnished,Family Only,Apartment,5-10 Years,7.5,2026-05-06,135.71,1140000,Premium,Medium,Normal,Normal,Normal,Pass
LST-385,99acres,Vile Parle West,Western Line,Mid Suburb,JPV Pratap Legacy,110000.00,2,2,2,11,694,Unfurnished,All,Apartment,Unknown,,2026-06-27,158.50,1320000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-386,99acres,Vile Parle West,Western Line,Mid Suburb,Bharat Juhu Acropolis,240000.00,3,3,4,15,1222,Unfurnished,Family Only,Apartment,Unknown,,2026-06-20,196.40,2880000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-387,99acres,Vile Parle West,Western Line,Mid Suburb,Shree Suraj Park Grandeur,250000.00,3,3,6,16,1537,Semi-Furnished,All,Apartment,0-1 Year,1,2026-05-06,162.65,3000000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-388,99acres,Vile Parle West,Western Line,Mid Suburb,DLH Legacy,275000.00,3,3,5,17,1279.94,Semi-Furnished,All,Apartment,1-5 Years,3,2026-05-06,214.85,3300000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-389,99acres,Vile Parle West,Western Line,Mid Suburb,Gokul Divine CHS,165000.00,3,3,6,7,1050,Furnished,All,Apartment,Unknown,,2026-05-08,157.14,1980000,Luxury,Large,Normal,Normal,Normal,Pass
LST-390,99acres,Vile Parle West,Western Line,Mid Suburb,Juhu Ajanta,140000.00,3,2,3,7,1075,Furnished,Family Only,Apartment,10+ Years,10,2026-06-22,130.23,1680000,Luxury,Large,Normal,Normal,Normal,Pass
LST-391,99acres,Santacruz East,Western Line,Mid Suburb,Silver Square,59999.00,1,2,1,7,450,Unfurnished,All,Apartment,10+ Years,10,2026-06-29,133.33,719988,Mid,Compact,Normal,Normal,Normal,Pass
LST-392,99acres,Santacruz East,Western Line,Mid Suburb,Silver Avenue,55000.00,1,2,6,7,550,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-12,100.00,660000,Mid,Medium,Normal,Normal,Normal,Pass
LST-393,99acres,Santacruz East,Western Line,Mid Suburb,Vinayak Raghvendra CHS,45000.00,1,2,1,5,402,Unfurnished,All,Apartment,1-5 Years,3,2026-06-27,111.94,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-394,99acres,Santacruz East,Western Line,Mid Suburb,Chityna Nagar,38000.00,1,1,4,4,500,Unfurnished,All,Apartment,Unknown,,2026-06-24,76.00,456000,Mid,Compact,Normal,Normal,Normal,Pass
LST-395,99acres,Santacruz East,Western Line,Mid Suburb,Shelton Apartments,50000.00,1,1,7,7,400,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-14,125.00,600000,Mid,Compact,Normal,Normal,Normal,Pass
LST-396,99acres,Santacruz East,Western Line,Mid Suburb,Kolte Patil Alora,100000.00,2,2,6,11,720,Semi-Furnished,All,Apartment,Unknown,,2026-06-19,138.89,1200000,Premium,Medium,Normal,Normal,Normal,Pass
LST-397,99acres,Santacruz East,Western Line,Mid Suburb,Emerald,85000.00,2,2,1,9,665,Semi-Furnished,All,Apartment,Unknown,,2026-06-27,127.82,1020000,Premium,Medium,Normal,Normal,Normal,Pass
LST-398,99acres,Santacruz East,Western Line,Mid Suburb,Golden Valley,60000.00,2,2,4,4,650,Semi-Furnished,All,Apartment,Unknown,,2026-06-24,92.31,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-399,99acres,Santacruz East,Western Line,Mid Suburb,Aakash Darshan Chs,60000.00,2,2,10,13,600,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-23,100.00,720000,Mid,Medium,Normal,Normal,Normal,Pass
LST-400,99acres,Santacruz East,Western Line,Mid Suburb,Navratna CHS,80000.00,2,2,5,7,550,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-06-29,145.45,960000,Premium,Medium,Normal,Normal,Normal,Pass
LST-401,99acres,Santacruz East,Western Line,Mid Suburb,Legend Apartments,120000.00,3,3,7,8,1050,Furnished,All,Apartment,10+ Years,10,2026-06-23,114.29,1440000,Luxury,Large,Normal,Normal,Normal,Pass
LST-402,99acres,Santacruz East,Western Line,Mid Suburb,Kumar Society,99000.00,3,2,1,4,900,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-23,110.00,1188000,Premium,Large,Normal,Normal,Normal,Pass
LST-403,99acres,Santacruz East,Western Line,Mid Suburb,Prem Angan,80000.00,3,3,5,8,900,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-19,88.89,960000,Premium,Large,Normal,Normal,Normal,Pass
LST-404,99acres,Santacruz East,Western Line,Mid Suburb,Dheeraj Insignia,170000.00,3,5,13,13,1418,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-27,119.89,2040000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-405,99acres,Santacruz East,Western Line,Mid Suburb,Raj Galaxy Apartment,125000.00,3,3,1,8,1200,Semi-Furnished,All,Apartment,1-5 Years,3,2026-06-27,104.17,1500000,Luxury,Large,Normal,Normal,Normal,Pass
LST-406,99acres,Santacruz West,Western Line,Premium/South,Transcon Ramdev Plaza,35000.00,1,2,1,4,275,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-29,127.27,420000,Mid,Compact,Normal,Normal,Normal,Pass
LST-407,99acres,Santacruz West,Western Line,Premium/South,Sukhanand Krupa CHS,50000.00,1,1,4,6,380,Unfurnished,Family Only,Apartment,5-10 Years,7.5,2026-04-22,131.58,600000,Mid,Compact,Normal,Normal,Normal,Pass
LST-408,magicbricks,Santacruz West,Western Line,Premium/South,Dheeraj Heritage Residency,51000.00,1,2,4,6,550,Furnished,All,Apartment,0-1 Year,1,2026-06-27,92.73,612000,Mid,Medium,Normal,Normal,Normal,Pass
LST-409,magicbricks,Santacruz West,Western Line,Premium/South,Avanti Apartment,85000.00,1,1,0,5,550,Furnished,All,Apartment,0-1 Year,1,2026-06-24,154.55,1020000,Premium,Medium,Normal,Normal,Normal,Pass
LST-410,magicbricks,Santacruz West,Western Line,Premium/South,Ekta Trinity,110000.00,1,1,6,20,538,Furnished,All,Apartment,1-5 Years,3,2026-06-04,204.46,1320000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-411,99acres,Santacruz West,Western Line,Premium/South,Sunaina Apartments,150000.00,2,2,5,10,850,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-05-08,176.47,1800000,Luxury,Large,Normal,Normal,Normal,Pass
LST-412,99acres,Santacruz West,Western Line,Premium/South,Mayfair Liv,165000.00,2,2,6,15,822,Unfurnished,All,Apartment,Unknown,,2026-06-09,200.73,1980000,Luxury,Large,Normal,Normal,Normal,Pass
LST-413,99acres,Santacruz West,Western Line,Premium/South,Gokul Sushma,125000.00,2,2,4,7,780,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-23,160.26,1500000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-414,99acres,Santacruz West,Western Line,Premium/South,Neeta Apartment,70000.00,2,2,3,5,550,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-06-25,127.27,840000,Premium,Medium,Normal,Normal,Normal,Pass
LST-415,99acres,Santacruz West,Western Line,Premium/South,Anand villa,155000.00,2,2,5,12,850,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-01,182.35,1860000,Luxury,Large,Normal,Normal,Normal,Pass
LST-416,99acres,Santacruz West,Western Line,Premium/South,S Raheja Panorama,325000.00,3,3,4,12,1260,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-10,257.94,3900000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-417,99acres,Santacruz West,Western Line,Premium/South,LRK12,250000.00,3,3,6,16,1200,Unfurnished,All,Apartment,0-1 Year,1,2026-06-26,208.33,3000000,Luxury,Large,Normal,Normal,Normal,Pass
LST-418,99acres,Santacruz West,Western Line,Premium/South,KM Mid Summer CHS,350000.00,3,3,12,15,1250,Furnished,Family Only,Apartment,1-5 Years,3,2026-06-24,280.00,4200000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-419,99acres,Santacruz West,Western Line,Premium/South,Sharan,180000.00,3,3,1,7,1100,Furnished,All,Apartment,5-10 Years,7.5,2026-06-19,163.64,2160000,Luxury,Large,Normal,Normal,Normal,Pass
LST-420,99acres,Santacruz West,Western Line,Premium/South,Louisiana Apartments,175000.00,3,3,3,5,1200,Semi-Furnished,All,Apartment,Unknown,,2026-06-23,145.83,2100000,Luxury,Large,Normal,Normal,Normal,Pass
LST-421,magicbricks,Khar East,Western Line,Mid Suburb,Crescent Heritage,130000.00,2,2,7,18,800,Furnished,All,Apartment,5-10 Years,7.5,2026-06-08,162.50,1560000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-422,99acres,Khar West,Western Line,Premium/South,Prime Shiv Heights,100000.00,1,1,3,12,480,Semi-Furnished,All,Apartment,Unknown,,2026-06-24,208.33,1200000,Premium,Compact,Normal,Normal,Normal,Pass
LST-423,99acres,Khar West,Western Line,Premium/South,Savitri Apartments,90000.00,1,1,3,8,650,Semi-Furnished,All,Apartment,Unknown,,2026-06-09,138.46,1080000,Premium,Medium,Normal,Normal,Normal,Pass
LST-424,99acres,Khar West,Western Line,Premium/South,Ashoka Hind CHS,80000.00,1,1,0,0,450,Furnished,Family Only,Apartment,10+ Years,10,2026-05-11,177.78,960000,Premium,Compact,Normal,Normal,Normal,Pass
LST-425,99acres,Khar West,Western Line,Premium/South,Park heights,90000.00,1,1,7,9,650,Semi-Furnished,All,Apartment,Unknown,,2026-05-26,138.46,1080000,Premium,Medium,Normal,Normal,Normal,Pass
LST-426,99acres,Khar West,Western Line,Premium/South,Upasana Apartment,100000.00,1,2,4,7,550,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-12,181.82,1200000,Premium,Medium,Normal,Normal,Normal,Pass
LST-427,99acres,Khar West,Western Line,Premium/South,L Nagpal N Tower,200000.00,2,3,4,12,850,Furnished,All,Apartment,Unknown,,2026-06-09,235.29,2400000,Luxury,Large,Normal,Normal,Normal,Pass
LST-428,99acres,Khar West,Western Line,Premium/South,S Raheja New Light,175000.00,2,2,9,12,775,Semi-Furnished,All,Apartment,Unknown,,2026-06-15,225.81,2100000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-429,99acres,Khar West,Western Line,Premium/South,Sai Dham Building,125000.00,2,2,12,22,750,Semi-Furnished,All,Apartment,Unknown,,2026-06-14,166.67,1500000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-430,99acres,Khar West,Western Line,Premium/South,Casa Bella,125000.00,2,2,1,3,850,Furnished,All,Apartment,10+ Years,10,2026-06-23,147.06,1500000,Luxury,Large,Normal,Normal,Normal,Pass
LST-431,99acres,Khar West,Western Line,Premium/South,Gym View,128000.00,2,2,3,7,650,Furnished,All,Apartment,Unknown,,2026-06-15,196.92,1536000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-432,99acres,Khar West,Western Line,Premium/South,Raheja Regency Terraces,650000.00,3,3,4,8,2400,Semi-Furnished,All,Apartment,Unknown,,2026-06-15,270.83,7800000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-433,99acres,Khar West,Western Line,Premium/South,elite vista,255000.00,3,3,1,15,1150,Unfurnished,Family Only,Apartment,1-5 Years,3,2026-06-29,221.74,3060000,Luxury,Large,Normal,Normal,Normal,Pass
LST-434,99acres,Khar West,Western Line,Premium/South,Imperial Heights,700000.00,3,2,7,10,3700,Semi-Furnished,Family Only,Apartment,10+ Years,10,2026-05-18,189.19,8400000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-435,99acres,Khar West,Western Line,Premium/South,Jeevandeep chs,185000.00,3,3,6,11,856,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-05-12,216.12,2220000,Luxury,Large,Normal,Normal,Normal,Pass
LST-436,99acres,Khar West,Western Line,Premium/South,Anand Villa Apartment,425000.00,3,3,5,7,2200,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-09,193.18,5100000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-437,99acres,Bandra East,Western Line,Mid Suburb,Rustomjee Cleon,110000.00,1,2,20,22,540,Semi-Furnished,All,Apartment,0-1 Year,1,2026-05-19,203.70,1320000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-438,99acres,Bandra East,Western Line,Mid Suburb,Antariksh Ace,70000.00,1,2,20,25,550,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-19,127.27,840000,Premium,Medium,Normal,Normal,Normal,Pass
LST-439,99acres,Bandra East,Western Line,Mid Suburb,Amikrupa New Safalaya CHS,25000.00,1,1,7,8,300,Unfurnished,Family Only,Apartment,5-10 Years,7.5,2026-06-18,83.33,300000,Budget,Compact,Normal,Normal,Normal,Pass
LST-440,99acres,Bandra East,Western Line,Mid Suburb,Jeevansheela CHS,65000.00,1,1,12,13,500,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-14,130.00,780000,Premium,Compact,Normal,Normal,Normal,Pass
LST-441,99acres,Bandra East,Western Line,Mid Suburb,Gulmohar Avenue,45000.00,1,2,14,15,322,Unfurnished,Family Only,Apartment,0-1 Year,1,2026-06-17,139.75,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-442,99acres,Bandra East,Western Line,Mid Suburb,Rustomjee Cleon,150000.00,2,2,1,22,659,Semi-Furnished,All,Apartment,Unknown,,2026-06-17,227.62,1800000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-443,99acres,Bandra East,Western Line,Mid Suburb,Vaibhavlaxmi,140000.00,2,2,16,23,618.92,Furnished,All,Apartment,0-1 Year,1,2026-06-22,226.20,1680000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-444,99acres,Bandra East,Western Line,Mid Suburb,BC Corp Arista,75000.00,2,2,15,20,664,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-10,112.95,900000,Premium,Medium,Normal,Normal,Normal,Pass
LST-445,99acres,Bandra East,Western Line,Mid Suburb,Agami Eternity,160000.00,2,2,10,22,794,Furnished,All,Apartment,Unknown,,2026-06-18,201.51,1920000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-446,99acres,Bandra East,Western Line,Mid Suburb,Antariksh Ace,85000.00,2,2,10,22,565,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-29,150.44,1020000,Premium,Medium,Normal,Normal,Normal,Pass
LST-447,99acres,Bandra East,Western Line,Mid Suburb,Rustomjee Seasons,240000.00,3,3,9,24,1004,Semi-Furnished,All,Apartment,Unknown,,2026-06-13,239.04,2880000,Luxury,Large,Normal,Normal,Normal,Pass
LST-448,99acres,Bandra East,Western Line,Mid Suburb,Kanakia Paris,175000.00,3,3,17,20,1200,Semi-Furnished,All,Apartment,Unknown,,2026-06-08,145.83,2100000,Luxury,Large,Normal,Normal,Normal,Pass
LST-449,99acres,Bandra East,Western Line,Mid Suburb,Agami Eternity,260000.00,3,3,18,22,1150,Furnished,All,Apartment,Unknown,,2026-06-29,226.09,3120000,Luxury,Large,Normal,Normal,Normal,Pass
LST-450,99acres,Bandra East,Western Line,Mid Suburb,Serendipity,375000.00,3,3,11,23,1475,Furnished,Family Only,Apartment,0-1 Year,1,2026-06-29,254.24,4500000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-451,99acres,Bandra East,Western Line,Mid Suburb,Kalpataru Magnus,220000.00,3,3,9,31,1121,Semi-Furnished,Family Only,Apartment,0-1 Year,1,2026-06-10,196.25,2640000,Luxury,Large,Normal,Normal,Normal,Pass
LST-452,99acres,Bandra West,Western Line,Premium/South,Reclamation,75000.00,1,1,6,8,450,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-23,166.67,900000,Premium,Compact,Normal,Normal,Normal,Pass
LST-453,99acres,Bandra West,Western Line,Premium/South,Rachana chs,45000.00,1,1,3,3,480,Unfurnished,All,Apartment,10+ Years,10,2026-06-29,93.75,540000,Mid,Compact,Normal,Normal,Normal,Pass
LST-454,99acres,Bandra West,Western Line,Premium/South,Jaycee Bhagtani Premier,90000.00,1,2,5,9,480,Furnished,All,Apartment,Unknown,,2026-05-15,187.50,1080000,Premium,Compact,Normal,Normal,Normal,Pass
LST-455,99acres,Bandra West,Western Line,Premium/South,Mt Nirmala CHS,78000.00,1,1,3,3,550,Semi-Furnished,All,Apartment,10+ Years,10,2026-06-19,141.82,936000,Premium,Medium,Normal,Normal,Normal,Pass
LST-456,99acres,Bandra West,Western Line,Premium/South,Amin Alturas,125000.00,1,1,0,18,400,Furnished,Family Only,Apartment,Unknown,,2026-06-23,312.50,1500000,Luxury,Compact,Normal,Normal,Normal,Pass
LST-457,99acres,Bandra West,Western Line,Premium/South,Hill Rd,220000.00,2,2,8,9,950,Furnished,All,Apartment,10+ Years,10,2026-06-25,231.58,2640000,Luxury,Large,Normal,Normal,Normal,Pass
LST-458,99acres,Bandra West,Western Line,Premium/South,lamour,200000.00,2,2,4,15,1194,Furnished,Family Only,Apartment,5-10 Years,7.5,2026-06-25,167.50,2400000,Luxury,Large,Normal,Normal,Normal,Pass
LST-459,99acres,Bandra West,Western Line,Premium/South,Hicons Residency,170000.00,2,2,7,13,850,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-05-20,200.00,2040000,Luxury,Large,Normal,Normal,Normal,Pass
LST-460,99acres,Bandra West,Western Line,Premium/South,Suman Apartments,150000.00,2,2,1,7,700,Semi-Furnished,All,Apartment,Unknown,,2026-05-14,214.29,1800000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-461,99acres,Bandra West,Western Line,Premium/South,K L Astoria,190000.00,2,2,14,15,828.07,Semi-Furnished,All,Apartment,1-5 Years,3,2026-05-30,229.45,2280000,Luxury,Large,Normal,Normal,Normal,Pass
LST-462,99acres,Bandra West,Western Line,Premium/South,Parishram,580000.00,3,4,10,20,1625,Furnished,All,Apartment,0-1 Year,1,2026-06-27,356.92,6960000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-463,99acres,Bandra West,Western Line,Premium/South,Flowline DLH Signature,339000.00,3,4,21,34,2000,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-05,169.50,4068000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-464,99acres,Bandra West,Western Line,Premium/South,SSD Pali Palms,345000.00,3,3,13,13,1600,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-05-05,215.63,4140000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-465,99acres,Bandra West,Western Line,Premium/South,Bandra Olympic Society,225000.00,3,3,7,7,1450,Semi-Furnished,All,Apartment,10+ Years,10,2026-05-30,155.17,2700000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-466,99acres,Bandra West,Western Line,Premium/South,Marble Arch,275000.00,3,3,4,12,1200,Semi-Furnished,All,Apartment,5-10 Years,7.5,2026-06-17,229.17,3300000,Luxury,Large,Normal,Normal,Normal,Pass
LST-467,99acres,Mahim East,Western Line,Mid Suburb,Bhagwan Singh Apartment,55000.00,1,2,3,3,550,Semi-Furnished,All,Apartment,10+ Years,10,2026-05-25,100.00,660000,Mid,Medium,Normal,Normal,Normal,Pass
LST-468,99acres,Mahim East,Western Line,Mid Suburb,Citizen Society,250000.00,3,3,35,38,2500,Furnished,Family Only,Apartment,1-5 Years,3,2026-05-07,100.00,3000000,Luxury,Spacious,Normal,Normal,Normal,Pass
LST-469,99acres,Mahim West,Western Line,Premium/South,Gala Swayam,70000.00,1,2,15,22,400,Semi-Furnished,All,Apartment,Unknown,,2026-06-20,175.00,840000,Premium,Compact,Normal,Normal,Normal,Pass
LST-470,99acres,Mahim West,Western Line,Premium/South,Prescon Midtown Bay,85000.00,1,2,34,36,422,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-23,201.42,1020000,Premium,Compact,Normal,Normal,Normal,Pass
LST-471,99acres,Mahim West,Western Line,Premium/South,Union House,99000.00,1,2,0,0,800,Furnished,Family Only,Apartment,Unknown,,2026-06-22,123.75,1188000,Premium,Medium,Normal,Normal,Normal,Pass
LST-472,99acres,Mahim West,Western Line,Premium/South,mansion chs,60000.00,1,2,2,3,450,Furnished,All,Apartment,Unknown,,2026-06-25,133.33,720000,Mid,Compact,Normal,Normal,Normal,Pass
LST-473,99acres,Mahim West,Western Line,Premium/South,Omkar Vayu,47000.00,1,1,6,22,380,Unfurnished,All,Apartment,5-10 Years,7.5,2026-06-18,123.68,564000,Mid,Compact,Normal,Normal,Normal,Pass
LST-474,99acres,Mahim West,Western Line,Premium/South,Gala Swayam,125000.00,2,2,13,22,600,Semi-Furnished,Family Only,Apartment,Unknown,,2026-06-09,208.33,1500000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-475,99acres,Mahim West,Western Line,Premium/South,Prescon Midtown Bay,150000.00,2,2,20,36,560,Semi-Furnished,All,Apartment,0-1 Year,1,2026-06-06,267.86,1800000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-476,99acres,Mahim West,Western Line,Premium/South,Union park,120000.00,2,1,0,0,800,Furnished,Family Only,Apartment,Unknown,,2026-06-22,150.00,1440000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-477,99acres,Mahim West,Western Line,Premium/South,Svarna Rosemary,165000.00,2,2,6,18,700,Furnished,All,Apartment,1-5 Years,3,2026-06-15,235.71,1980000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-478,99acres,Mahim West,Western Line,Premium/South,Kanakia Miami,160000.00,2,2,20,26,800,Semi-Furnished,Family Only,Apartment,1-5 Years,3,2026-06-18,200.00,1920000,Luxury,Medium,Normal,Normal,Normal,Pass
LST-479,99acres,Mahim West,Western Line,Premium/South,Citizen Society,250000.00,3,3,3,4,1200,Furnished,Family Only,Apartment,10+ Years,10,2026-06-29,208.33,3000000,Luxury,Large,Normal,Normal,Normal,Pass
LST-480,99acres,Mahim West,Western Line,Premium/South,Prescon Midtown Bay,250000.00,3,3,27,36,1180,Unfurnished,All,Apartment,Unknown,,2026-06-18,211.86,3000000,Luxury,Large,Normal,Normal,Normal,Pass
LST-481,99acres,Mahim West,Western Line,Premium/South,Omkar Vayu,210000.00,3,3,7,22,1500,Furnished,Family Only,Apartment,Unknown,,2026-06-16,140.00,2520000,Luxury,Spacious,Normal,Normal,Normal,Pass
